Loan_ID,Customer_ID,Loan_Type,Customer_Age,Gender,Employment_Type,Annual_Income,Credit_Score,Region,Loan_Amount,Interest_Rate,Tenure_Months,Loan_Start_Date,Loan_End_Date,Monthly_EMI,Payments_Made,Payments_Missed,Days_Past_Due,Outstanding_Principal,Total_Interest_Paid,Payment_Status,Default_Flag,Collateral,Debt_to_Income,Loan_to_Income,Risk_Category,Origination_Channel,Customer_Segment,Prepayment_Eligible,Prepayment_Charge
LN008121,CUST01287,Personal,26,Male,Salaried,505018,666,Delhi NCR,516767,13.61,72,2024-08-26,2030-08-26 12:00:00,10541.85,23,0,7,394586.82,120282.32,Current,0,No,0.2128,1.0233,Medium,Branch,Mass Market,No,0
LN008122,CUST06827,Auto,46,Male,Salaried,542279,757,Jaipur,509201,12.12,36,2024-04-13,2027-04-13 18:00:00,16941.56,28,0,1,129575.05,94737.64,Current,0,Yes,0.4146,0.939,Medium,Digital,Mass Market,Yes,2
LN008123,CUST00608,Personal,58,Male,Salaried,1914854,688,Mumbai,598623,10.25,60,2023-03-19,2028-03-18 06:00:00,12793.19,41,0,0,223490.81,149388.46,Current,0,No,0.1147,0.3126,Medium,Digital,Affluent,Yes,3
LN008124,CUST03932,Auto,31,Male,Salaried,407128,614,Mumbai,866531,9.38,48,2025-11-28,2029-11-28 00:00:00,21719.6,8,0,0,743628.2,50853.96,Current,0,Yes,0.6391,2.1284,High,Branch,Mass Market,Yes,2
LN008125,CUST06516,Personal,49,Male,Salaried,621192,722,Ahmedabad,741696,15.96,24,2026-05-06,2028-05-05 12:00:00,36301.75,3,0,0,661325.83,28535.09,Current,0,No,0.7192,1.194,High,Direct Sales,Mass Market,Yes,2
LN008126,CUST00882,Personal,40,Female,Self-Employed,303103,717,Bengaluru,560858,9.68,72,2025-03-13,2031-03-13 12:00:00,10300.33,17,0,0,456071.75,70319.38,Current,0,No,0.3863,1.8504,Medium,Digital,Mass Market,Yes,0
LN008127,CUST02645,Personal,30,Male,Professional,478050,730,Ahmedabad,464743,12.31,72,2024-10-27,2030-10-27 12:00:00,9161.53,21,0,0,362378.68,90027.79,Current,0,No,0.2081,0.9722,Medium,Direct Sales,Mass Market,No,0
LN008128,CUST05449,Business,46,Male,Self-Employed,506109,695,Chennai,882110,11.69,24,2023-11-20,2025-11-19 12:00:00,41395.1,24,0,0,0.0,111372.35,Current,0,Yes,0.75,1.7429,High,Partner,Mass Market,Yes,0
LN008129,CUST06113,Business,47,Male,Business Owner,1112741,768,Mumbai,2097439,16.19,60,2025-08-14,2030-08-14 06:00:00,51222.74,12,0,0,1801078.77,318312.66,Current,0,Yes,0.5517,1.8849,High,Branch,Mass Affluent,Yes,0
LN008130,CUST06530,Personal,34,Female,Salaried,435575,727,Bengaluru,438346,15.55,48,2026-03-07,2030-03-07 00:00:00,12320.96,5,0,0,404261.7,27520.51,Current,0,No,0.2928,1.0064,Medium,Digital,Mass Market,Yes,2
LN008131,CUST03737,Education,56,Female,Salaried,977673,692,Pune,187395,8.36,48,2023-12-27,2027-12-27 00:00:00,4606.46,31,0,1,73609.87,29014.98,Current,0,No,0.05,0.1917,Medium,Digital,Mass Affluent,Yes,2
LN008132,CUST03024,Auto,32,Male,Salaried,2375589,769,Bengaluru,1516671,11.45,72,2025-07-10,2031-07-10 12:00:00,29218.76,13,0,0,1313579.09,176751.91,Current,0,Yes,0.1049,0.6384,Low,Branch,Affluent,Yes,2
LN008133,CUST04682,Business,43,Female,Salaried,1505826,730,Mumbai,4716277,16.75,48,2024-06-08,2028-06-08 00:00:00,135468.6,26,0,0,2551085.96,1356992.59,Current,0,Yes,0.75,3.132,High,Branch,Affluent,Yes,2
LN008134,CUST02499,Home,41,Female,Self-Employed,180000,718,Ahmedabad,4057978,9.3,120,2023-10-26,2033-10-25 12:00:00,52056.0,33,0,0,3285952.07,945821.97,Current,0,Yes,0.75,22.5443,High,Digital,Mass Market,Yes,2
LN008135,CUST00523,Auto,28,Male,Professional,823996,684,Chennai,1417665,11.5,60,2023-04-27,2028-04-26 06:00:00,31180.65,39,0,0,590542.59,388923.04,Current,0,Yes,0.4696,1.7205,Medium,Partner,Mass Affluent,Yes,1
LN008136,CUST06384,Personal,59,Female,Business Owner,1381930,819,Jaipur,470363,12.39,24,2025-05-31,2027-05-31 12:00:00,22227.39,14,0,0,210155.81,50976.31,Current,0,No,0.0922,0.3404,Low,Digital,Mass Affluent,Yes,2
LN008137,CUST00854,Home,29,Male,Salaried,436796,655,Jaipur,3030352,9.46,120,2024-10-17,2034-10-17 12:00:00,39144.14,22,0,0,2665395.73,496214.73,Current,0,Yes,0.75,6.9377,High,Digital,Mass Market,Yes,2
LN008138,CUST06498,Business,44,Male,Business Owner,623955,690,Bengaluru,601169,17.68,24,2026-02-20,2028-02-20 12:00:00,29920.73,6,0,0,470048.08,48403.45,Current,0,Yes,0.5868,0.9635,High,Branch,Mass Market,Yes,2
LN008139,CUST06401,Home,51,Female,Salaried,559332,691,Ahmedabad,6814725,8.4,180,2025-07-06,2040-07-05 18:00:00,66703.99,13,0,0,6556983.14,609409.96,Current,0,Yes,0.75,12.1837,High,Digital,Mass Market,Yes,1
LN008140,CUST01387,Personal,45,Female,Salaried,1027844,700,Bengaluru,79490,10.9,36,2025-08-24,2028-08-23 18:00:00,2598.8,11,0,0,57884.82,6981.57,Current,0,No,0.05,0.0773,Medium,Digital,Mass Affluent,Yes,1
LN008141,CUST02261,Personal,37,Male,Salaried,517086,743,Delhi NCR,683584,16.21,24,2024-04-24,2026-04-24 12:00:00,33538.04,24,0,0,0.0,121328.93,Current,0,No,0.75,1.322,High,Branch,Mass Market,Yes,0
LN008142,CUST00703,Auto,49,Female,Salaried,1626678,734,Mumbai,791672,8.8,36,2024-08-25,2027-08-25 18:00:00,25101.65,23,0,0,310165.42,95831.47,Current,0,Yes,0.2046,0.4867,Medium,Direct Sales,Affluent,Yes,0
LN008143,CUST02044,Auto,23,Female,Business Owner,1172627,741,Bengaluru,613590,12.7,48,2026-06-23,2030-06-23 00:00:00,16369.73,1,0,15,603713.87,6493.6,Current,0,Yes,0.1834,0.5233,Low,Digital,Mass Affluent,Yes,0
LN008144,CUST02820,Home,41,Female,Salaried,306181,705,Pune,3781496,10.23,240,2023-10-30,2043-10-30 00:00:00,37068.82,33,0,0,3598190.36,1039965.3,Current,0,Yes,0.75,12.3505,High,Direct Sales,Mass Market,Yes,1
LN008145,CUST00725,Business,28,Male,Salaried,308015,774,Pune,2460859,11.76,48,2023-12-25,2027-12-25 00:00:00,64508.75,31,0,0,1005678.4,544590.52,Current,0,Yes,0.75,7.9894,High,Direct Sales,Mass Market,No,0
LN008146,CUST05823,Personal,34,Male,Salaried,718920,667,Pune,279657,12.48,48,2025-01-25,2029-01-25 00:00:00,7430.52,18,0,0,190648.66,44740.97,Current,0,No,0.1546,0.389,Medium,Direct Sales,Mass Market,Yes,1
LN008147,CUST04744,Personal,59,Male,Salaried,586413,664,Delhi NCR,166931,10.36,24,2023-12-15,2025-12-14 12:00:00,7730.88,24,0,0,0.0,18610.06,Current,0,No,0.1793,0.2847,Medium,Digital,Mass Market,No,0
LN008148,CUST06054,Business,36,Male,Professional,626886,643,Hyderabad,3535164,12.94,60,2023-05-08,2028-05-07 06:00:00,80319.59,39,0,0,1502220.75,1099520.9,Current,0,Yes,0.75,5.6392,High,Digital,Mass Market,Yes,1
LN008149,CUST03801,Personal,38,Female,Professional,494544,686,Mumbai,641950,12.7,72,2024-03-27,2030-03-27 12:00:00,12785.58,28,0,0,447882.94,163929.06,Current,0,No,0.319,1.2981,Medium,Direct Sales,Mass Market,Yes,1
LN008150,CUST06207,Personal,51,Male,Professional,390253,716,Mumbai,259633,13.07,72,2025-05-27,2031-05-27 12:00:00,5221.08,14,0,0,223639.76,37101.92,Current,0,No,0.1372,0.6653,Medium,Partner,Mass Market,Yes,3
LN008151,CUST03253,Home,31,Female,Salaried,658493,679,Ahmedabad,3184544,7.87,300,2025-01-24,2050-01-24 06:00:00,24299.71,18,0,0,3119404.51,372255.24,Current,0,Yes,0.4847,4.8361,Medium,Digital,Mass Market,Yes,1
LN008152,CUST03155,Education,58,Female,Salaried,815031,682,Mumbai,838895,9.22,60,2023-08-30,2028-08-29 06:00:00,17503.75,35,0,0,396752.67,170488.94,Current,0,No,0.1952,1.0293,Medium,Digital,Mass Affluent,Yes,0
LN008153,CUST03478,Personal,40,Male,Professional,1071267,771,Jaipur,309623,13.88,48,2024-10-26,2028-10-26 00:00:00,8441.66,21,0,0,194817.7,62469.58,Current,0,No,0.0863,0.289,Low,Digital,Mass Affluent,Yes,0
LN008154,CUST03982,Business,24,Male,Professional,1158484,672,Pune,727174,14.0,84,2024-01-13,2031-01-12 18:00:00,13627.71,31,0,0,536404.92,231689.86,Current,0,Yes,0.1811,0.6277,Medium,Branch,Mass Affluent,Yes,1
LN008155,CUST01616,Education,40,Male,Salaried,663028,693,Delhi NCR,1437860,11.63,36,2025-12-18,2028-12-17 18:00:00,47502.33,8,0,0,1160015.8,102174.42,Current,0,No,0.75,2.1686,High,Partner,Mass Market,Yes,2
LN008156,CUST04195,Personal,51,Male,Self-Employed,771557,731,Mumbai,474761,16.16,24,2025-01-11,2027-01-11 12:00:00,23281.52,19,0,0,111849.3,79437.15,Current,0,No,0.3587,0.6153,Medium,Partner,Mass Market,Yes,3
LN008157,CUST00705,Auto,40,Male,Salaried,290474,618,Mumbai,1636161,12.58,48,2023-02-06,2027-02-06 00:00:00,43557.25,42,0,0,252013.19,445256.86,Current,0,Yes,0.75,5.6327,High,Digital,Mass Market,Yes,1
LN008158,CUST02950,Home,31,Male,Professional,917271,644,Delhi NCR,5888508,7.64,240,2024-04-28,2044-04-28 00:00:00,47950.54,27,0,0,5581714.85,987871.49,Current,0,Yes,0.6891,6.4196,High,Branch,Mass Affluent,Yes,2
LN008159,CUST03894,Home,21,Male,Salaried,1235935,752,Jaipur,2420181,8.14,240,2023-04-18,2043-04-18 00:00:00,20460.82,40,0,0,2235426.24,633678.14,Current,0,Yes,0.2364,1.9582,Low,Partner,Mass Affluent,Yes,1
LN008160,CUST00345,Education,38,Male,Business Owner,890190,608,Hyderabad,599748,7.48,120,2023-04-21,2033-04-20 12:00:00,7113.43,40,0,0,447001.76,131791.03,Current,0,No,0.166,0.6737,High,Branch,Mass Affluent,Yes,1
LN008161,CUST01080,Business,59,Male,Salaried,635196,629,Bengaluru,3860286,13.47,24,2024-06-07,2026-06-07 12:00:00,184379.59,24,0,0,0.0,564824.11,Current,0,Yes,0.75,6.0773,High,Partner,Mass Market,Yes,0
LN008162,CUST05552,Personal,53,Male,Salaried,410383,619,Ahmedabad,573277,14.57,36,2024-02-05,2027-02-04 18:00:00,19751.38,30,0,0,113631.99,132896.42,Current,0,No,0.5361,1.3969,High,Partner,Mass Market,Yes,0
LN008163,CUST03613,Home,56,Female,Salaried,410850,691,Delhi NCR,2155361,7.6,300,2024-05-05,2049-05-05 06:00:00,16064.26,27,0,0,2084380.59,362754.63,Current,0,Yes,0.3806,5.2461,Medium,Branch,Mass Market,Yes,1
LN008164,CUST02126,Home,38,Male,Salaried,592442,640,Ahmedabad,5756020,8.3,120,2025-09-26,2035-09-26 12:00:00,70755.71,10,0,1,5436832.18,388369.25,Current,0,Yes,0.75,9.7158,High,Digital,Mass Market,Yes,2
LN008165,CUST02404,Home,51,Female,Salaried,810112,663,Delhi NCR,1415058,7.78,120,2025-03-10,2035-03-10 12:00:00,17005.77,17,0,0,1274822.93,148862.94,Current,0,Yes,0.262,1.7467,Medium,Digital,Mass Affluent,Yes,0
LN008166,CUST00378,Home,55,Female,Self-Employed,240690,774,Pune,2118740,8.73,120,2023-08-27,2033-08-26 12:00:00,26531.06,35,0,0,1677449.93,487296.89,Current,0,Yes,0.75,8.8028,High,Digital,Mass Market,Yes,2
LN008167,CUST00794,Personal,59,Female,Salaried,344433,699,Jaipur,376436,15.98,48,2024-04-16,2028-04-16 00:00:00,10663.93,28,0,0,186163.81,108317.87,Current,0,No,0.3401,1.0929,Medium,Digital,Mass Market,No,0
LN008168,CUST01026,Auto,58,Female,Self-Employed,1020273,722,Chennai,1434175,10.56,48,2023-06-10,2027-06-10 00:00:00,36764.19,38,0,0,350450.33,313314.49,Current,0,Yes,0.4595,1.4057,Medium,Partner,Mass Affluent,Yes,2
LN008169,CUST06198,Home,35,Male,Salaried,1489576,730,Delhi NCR,2388381,9.4,120,2023-06-11,2033-06-10 12:00:00,30779.94,38,0,0,1856844.32,638100.88,Current,0,Yes,0.2474,1.6034,Medium,Direct Sales,Mass Affluent,No,0
LN008170,CUST01026,Personal,26,Male,Salaried,597652,768,Bengaluru,326325,12.21,60,2026-05-03,2031-05-03 06:00:00,7293.46,3,0,0,314283.33,9838.71,Current,0,No,0.1496,0.546,Low,Branch,Mass Market,Yes,2
LN008171,CUST02592,Education,28,Male,Self-Employed,890340,683,Delhi NCR,233347,11.02,60,2024-02-17,2029-02-16 06:00:00,5076.21,30,0,0,132576.67,51515.89,Current,0,No,0.05,0.2621,Medium,Digital,Mass Affluent,Yes,0
LN008172,CUST02048,Education,60,Male,Salaried,614907,706,Pune,440126,11.09,120,2026-03-02,2036-03-01 12:00:00,6084.34,5,0,1,429847.45,20143.17,Current,0,No,0.1636,0.7158,Medium,Digital,Mass Market,Yes,2
LN008173,CUST00925,Home,42,Male,Professional,689670,697,Delhi NCR,2039409,7.91,120,2024-06-16,2034-06-16 12:00:00,24651.24,26,0,0,1722855.97,324379.09,Current,0,Yes,0.421,2.9571,Medium,Digital,Mass Market,Yes,2
LN008174,CUST03074,Personal,21,Male,Business Owner,384130,655,Pune,619029,14.07,72,2025-12-18,2031-12-18 12:00:00,12779.57,8,0,0,573011.65,56219.23,Current,0,No,0.3914,1.6115,Medium,Partner,Mass Market,Yes,2
LN008175,CUST05360,Auto,33,Male,Self-Employed,849002,701,Ahmedabad,1023677,10.43,60,2025-09-20,2030-09-20 06:00:00,21968.22,11,0,0,873500.6,91474.08,Current,0,Yes,0.3134,1.2057,Medium,Direct Sales,Mass Affluent,Yes,2
LN008176,CUST06855,Personal,44,Female,Salaried,455166,727,Chennai,202497,15.52,36,2024-08-28,2027-08-28 18:00:00,7071.12,23,0,0,84114.71,44253.54,Current,0,No,0.2107,0.4449,Medium,Branch,Mass Market,Yes,2
LN008177,CUST00948,Personal,41,Male,Salaried,730695,758,Mumbai,441357,10.6,36,2025-02-26,2028-02-26 18:00:00,14366.98,17,0,0,250271.98,53153.7,Current,0,No,0.2332,0.604,Low,Digital,Mass Market,No,0
LN008178,CUST01323,Auto,24,Male,Professional,932863,662,Bengaluru,1663495,12.99,72,2023-02-12,2029-02-11 12:00:00,33381.91,42,0,0,851243.7,589788.73,Current,0,Yes,0.4427,1.7832,Medium,Branch,Mass Affluent,Yes,1
LN008179,CUST04515,Personal,27,Male,Salaried,878655,770,Pune,537460,13.08,72,2023-08-20,2029-08-19 12:00:00,10811.92,36,0,0,320516.43,172285.59,Current,0,No,0.0951,0.6117,Low,Partner,Mass Affluent,Yes,1
LN008180,CUST05833,Personal,32,Female,Business Owner,441339,688,Ahmedabad,194990,11.29,24,2023-11-14,2025-11-13 12:00:00,9114.21,24,0,0,0.0,23751.15,Current,0,No,0.243,0.4418,Medium,Direct Sales,Mass Market,Yes,2
LN008181,CUST01895,Personal,33,Female,Salaried,739977,778,Pune,693534,11.84,60,2025-02-08,2030-02-08 06:00:00,15372.19,18,0,0,526453.74,109619.1,Current,0,No,0.2562,0.9372,Low,Direct Sales,Mass Market,No,0
LN008182,CUST02769,Personal,36,Male,Salaried,493205,708,Ahmedabad,798986,9.54,60,2025-08-16,2030-08-16 06:00:00,16793.89,12,0,7,668017.72,70558.43,Current,0,No,0.399,1.62,Medium,Branch,Mass Market,Yes,2
LN008183,CUST04799,Personal,26,Female,Self-Employed,927013,725,Chennai,757036,16.15,60,2026-04-05,2031-04-05 06:00:00,18469.78,4,0,7,723234.31,40077.43,Current,0,No,0.2854,0.8166,Medium,Direct Sales,Mass Affluent,Yes,2
LN008184,CUST03163,Business,34,Male,Professional,970946,689,Hyderabad,2570843,11.8,48,2023-07-13,2027-07-13 00:00:00,67447.73,37,0,0,699954.98,624677.82,Current,0,Yes,0.75,2.6478,High,Digital,Mass Affluent,Yes,1
LN008185,CUST04027,Personal,51,Male,Salaried,945333,796,Jaipur,689099,15.87,36,2025-09-23,2028-09-22 18:00:00,24181.85,10,0,0,529112.42,81831.88,Current,0,No,0.3343,0.7289,Low,Digital,Mass Affluent,No,0
LN008186,CUST00855,Personal,56,Male,Salaried,1334009,661,Ahmedabad,235778,15.47,48,2024-05-29,2028-05-29 00:00:00,6618.28,26,0,0,126073.38,62370.61,Current,0,No,0.0562,0.1767,Medium,Digital,Mass Affluent,No,0
LN008187,CUST06932,Personal,57,Female,Business Owner,840938,767,Bengaluru,194225,11.94,36,2024-12-16,2027-12-16 18:00:00,6445.81,20,0,0,94905.31,29596.58,Current,0,No,0.1131,0.231,Low,Partner,Mass Affluent,Yes,2
LN008188,CUST00465,Business,55,Male,Salaried,1371093,649,Delhi NCR,2369180,11.69,84,2024-09-02,2031-09-02 18:00:00,41427.34,23,0,0,1898600.94,482249.8,Current,0,Yes,0.4019,1.7279,High,Digital,Mass Affluent,No,0
LN008189,CUST00935,Home,30,Male,Salaried,931777,673,Hyderabad,2276550,8.78,180,2024-10-13,2039-10-13 18:00:00,22793.06,22,2,60,2130648.41,355545.84,Default,1,Yes,0.3174,2.4432,High,Branch,Mass Affluent,No,0
LN008190,CUST05196,Home,37,Female,Salaried,471141,803,Pune,5499136,10.3,240,2026-06-07,2046-06-07 00:00:00,54168.04,2,0,0,5485148.37,94348.46,Current,0,Yes,0.75,11.672,High,Direct Sales,Mass Market,Yes,0
LN008191,CUST01216,Business,50,Male,Salaried,740819,745,Bengaluru,4964094,16.84,24,2023-12-29,2025-12-28 12:00:00,245056.86,24,0,0,0.0,917270.66,Current,0,Yes,0.75,6.7008,High,Direct Sales,Mass Market,No,0
LN008192,CUST03641,Home,27,Female,Business Owner,1105015,725,Bengaluru,5100796,8.97,120,2024-09-19,2034-09-19 12:00:00,64520.51,23,0,0,4440739.85,823915.5,Current,0,Yes,0.7251,4.616,High,Branch,Mass Affluent,Yes,0
LN008193,CUST00963,Personal,38,Male,Professional,1145468,721,Bengaluru,641999,13.32,48,2025-07-23,2029-07-23 00:00:00,17324.99,12,0,1,511850.99,77751.92,Current,0,No,0.1828,0.5605,Medium,Digital,Mass Affluent,Yes,2
LN008194,CUST05867,Personal,39,Male,Salaried,540839,771,Jaipur,647756,12.36,24,2025-05-01,2027-05-01 12:00:00,30601.3,15,0,0,261746.96,73010.4,Current,0,No,0.6737,1.1977,High,Direct Sales,Mass Market,Yes,2
LN008195,CUST04299,Home,35,Female,Salaried,537720,730,Mumbai,4706065,10.33,120,2025-08-03,2035-08-03 12:00:00,63065.36,12,0,0,4422433.26,473152.59,Current,0,Yes,0.75,8.7519,High,Branch,Mass Market,Yes,2
LN008196,CUST05269,Personal,59,Male,Salaried,897887,712,Ahmedabad,737119,16.42,72,2024-09-13,2030-09-13 12:00:00,16161.39,23,0,0,574235.54,208828.62,Current,0,No,0.19,0.8209,Medium,Direct Sales,Mass Affluent,Yes,2
LN008197,CUST03969,Auto,42,Female,Salaried,461262,735,Delhi NCR,876320,9.95,36,2025-08-13,2028-08-12 18:00:00,28254.07,12,0,0,612622.19,75351.08,Current,0,Yes,0.7177,1.8998,High,Digital,Mass Market,Yes,3
LN008198,CUST01500,Personal,59,Female,Salaried,608700,699,Bengaluru,171276,16.15,24,2024-02-24,2026-02-23 12:00:00,8398.33,24,0,0,0.0,30283.83,Current,0,No,0.1763,0.2814,Medium,Digital,Mass Market,Yes,1
LN008199,CUST06418,Auto,50,Female,Self-Employed,707479,688,Delhi NCR,994251,13.25,72,2023-12-12,2029-12-11 12:00:00,20091.24,32,0,0,646800.36,295469.01,Current,0,Yes,0.3652,1.4053,Medium,Direct Sales,Mass Market,Yes,1
LN008200,CUST02389,Personal,40,Male,Salaried,625269,671,Jaipur,401562,12.81,48,2024-04-16,2028-04-16 00:00:00,10735.89,28,0,0,192418.1,91461.04,Current,0,No,0.1959,0.6422,Medium,Digital,Mass Market,Yes,3
LN008201,CUST01793,Personal,52,Male,Self-Employed,996505,652,Mumbai,313037,12.4,36,2024-07-23,2027-07-23 18:00:00,10457.86,24,0,0,117453.86,55405.53,Current,0,No,0.1742,0.3141,Medium,Branch,Mass Affluent,Yes,3
LN008202,CUST02524,Home,45,Male,Professional,962351,735,Jaipur,6080701,10.11,180,2026-04-06,2041-04-05 18:00:00,65745.55,4,3,90,6021857.87,204139.07,Default,1,Yes,0.7018,6.3186,High,Branch,Mass Affluent,Yes,2
LN008203,CUST04283,Business,43,Male,Business Owner,724798,701,Ahmedabad,1336187,17.54,24,2024-01-15,2026-01-14 12:00:00,66414.21,24,0,0,0.0,257753.98,Current,0,Yes,0.75,1.8435,High,Partner,Mass Market,Yes,1
LN008204,CUST05503,Home,25,Female,Salaried,391899,620,Ahmedabad,3230230,8.71,180,2023-04-09,2038-04-08 18:00:00,32202.78,40,0,0,2825169.19,883050.35,Current,0,Yes,0.75,8.2425,High,Branch,Mass Market,No,0
LN008205,CUST06892,Auto,50,Male,Salaried,1312746,688,Delhi NCR,573033,10.96,48,2024-04-12,2028-04-12 00:00:00,14799.49,28,0,0,269407.64,110760.34,Current,0,Yes,0.1348,0.4365,Medium,Direct Sales,Mass Affluent,Yes,1
LN008206,CUST06320,Personal,59,Female,Salaried,465590,726,Chennai,373436,11.84,60,2023-11-15,2028-11-14 06:00:00,8276.65,33,0,0,195340.62,95033.92,Current,0,No,0.2167,0.8021,Medium,Direct Sales,Mass Market,Yes,2
LN008207,CUST04551,Personal,47,Female,Business Owner,514096,672,Jaipur,86933,10.96,36,2026-03-20,2029-03-19 18:00:00,2844.54,5,0,0,76492.18,3781.86,Current,0,No,0.1228,0.1691,Medium,Branch,Mass Market,Yes,2
LN008208,CUST02716,Personal,57,Female,Professional,449502,726,Delhi NCR,727909,16.47,24,2025-05-15,2027-05-15 12:00:00,35805.59,15,0,0,301200.31,110375.18,Current,0,No,0.75,1.6194,High,Partner,Mass Market,Yes,0
LN008209,CUST03792,Personal,27,Female,Business Owner,325120,587,Pune,781533,10.82,48,2024-06-03,2028-06-03 00:00:00,20131.57,26,0,0,400097.73,141985.43,Current,0,No,0.75,2.4038,High,Branch,Mass Market,Yes,2
LN008210,CUST03382,Personal,25,Female,Salaried,1067662,796,Bengaluru,700117,15.2,36,2023-12-04,2026-12-03 18:00:00,24338.15,32,0,0,94346.33,173050.24,Current,0,No,0.3051,0.6557,Low,Branch,Mass Affluent,Yes,0
LN008211,CUST01707,Personal,35,Female,Salaried,1582867,725,Bengaluru,773243,12.44,72,2025-11-26,2031-11-26 12:00:00,15296.21,8,0,0,712864.43,61991.14,Current,0,No,0.1402,0.4885,Medium,Branch,Affluent,Yes,2
LN008212,CUST01033,Education,28,Female,Professional,360258,604,Delhi NCR,696657,7.46,48,2024-07-29,2028-07-29 00:00:00,16831.45,24,0,0,374186.24,81484.03,Current,0,No,0.5323,1.9338,High,Branch,Mass Market,Yes,2
LN008213,CUST06209,Personal,29,Female,Business Owner,274208,522,Chennai,462665,11.77,60,2023-03-21,2028-03-20 06:00:00,10239.09,41,0,0,176697.35,133834.89,Current,0,No,0.4542,1.6873,High,Partner,Mass Market,Yes,2
LN008214,CUST03413,Home,31,Female,Business Owner,704351,723,Ahmedabad,2920374,7.75,300,2023-08-06,2048-08-05 06:00:00,22057.27,36,0,0,2791230.53,664918.28,Current,0,Yes,0.379,4.1462,Medium,Digital,Mass Market,Yes,0
LN008215,CUST04755,Home,42,Female,Salaried,774849,658,Chennai,2734268,10.45,120,2026-01-10,2036-01-10 12:00:00,36811.99,7,0,7,2640781.14,164197.05,Current,0,Yes,0.562,3.5288,High,Digital,Mass Market,Yes,1
LN008216,CUST04282,Home,54,Male,Salaried,235156,727,Jaipur,6939004,8.3,240,2024-11-21,2044-11-21 00:00:00,59323.64,20,0,0,6696367.42,943836.13,Current,0,Yes,0.75,29.5081,High,Partner,Mass Market,Yes,0
LN008217,CUST02806,Auto,55,Male,Salaried,397364,756,Hyderabad,374177,12.23,72,2023-01-20,2029-01-19 12:00:00,7360.1,43,0,0,183986.42,126293.66,Current,0,Yes,0.2866,0.9416,Low,Direct Sales,Mass Market,Yes,2
LN008218,CUST06765,Personal,33,Male,Professional,1233115,667,Pune,401851,12.48,36,2023-05-03,2026-05-02 18:00:00,13439.39,36,0,0,0.0,81967.0,Current,0,No,0.1134,0.3259,Medium,Partner,Mass Affluent,Yes,1
LN008219,CUST06898,Personal,31,Male,Professional,875415,750,Ahmedabad,767144,14.26,24,2026-01-03,2028-01-03 12:00:00,36925.63,7,0,0,565382.62,56718.04,Current,0,No,0.5107,0.8763,High,Digital,Mass Affluent,Yes,2
LN008220,CUST02548,Auto,52,Male,Salaried,1228397,759,Pune,1122926,9.78,60,2024-07-28,2029-07-28 06:00:00,23734.93,24,0,0,737984.62,184697.01,Current,0,Yes,0.1878,0.9141,Low,Digital,Mass Affluent,Yes,0
LN008221,CUST06716,Business,35,Female,Self-Employed,395637,735,Bengaluru,1995030,10.75,60,2023-12-20,2028-12-19 06:00:00,43131.55,32,1,0,1063903.16,449082.78,Current,0,Yes,0.75,5.0426,High,Partner,Mass Market,Yes,2
LN008222,CUST00211,Personal,58,Female,Salaried,651688,783,Delhi NCR,662773,15.16,36,2025-02-19,2028-02-19 18:00:00,23027.15,18,0,0,368670.2,120385.98,Current,0,No,0.403,1.017,Medium,Digital,Mass Market,Yes,3
LN008223,CUST05448,Personal,21,Male,Salaried,632785,660,Chennai,752084,14.52,24,2023-12-19,2025-12-18 12:00:00,36293.68,24,0,0,0.0,118964.43,Current,0,No,0.7381,1.1885,High,Digital,Mass Market,Yes,1
LN008224,CUST00662,Business,44,Female,Salaried,1092948,635,Delhi NCR,2124334,10.88,36,2023-03-27,2026-03-26 18:00:00,69422.53,36,0,0,0.0,374877.11,Current,0,Yes,0.75,1.9437,High,Branch,Mass Affluent,Yes,0
LN008225,CUST02113,Personal,60,Female,Salaried,480475,620,Jaipur,277822,14.62,36,2023-06-04,2026-06-03 18:00:00,9578.72,36,0,0,0.0,67011.76,Current,0,No,0.2137,0.5782,High,Digital,Mass Market,No,0
LN008226,CUST02304,Home,42,Female,Salaried,510355,713,Ahmedabad,4133874,9.29,120,2025-05-12,2035-05-12 12:00:00,53023.75,15,1,0,3801043.62,462525.87,Current,0,Yes,0.75,8.1,High,Direct Sales,Mass Market,Yes,1
LN008227,CUST03396,Personal,23,Female,Salaried,831707,734,Delhi NCR,279408,10.7,60,2024-02-28,2029-02-27 06:00:00,6033.35,29,1,0,162779.97,58339.0,Current,0,No,0.063,0.3359,Medium,Branch,Mass Affluent,Yes,2
